name,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
"Sonate de concert en mi majeur pour violoncelle et piano, Op. 47: III. Adagio",Charles-Valentin Alkan,6yvpjor2YfCpqcmb2mvfHb,0.227,0.031,7,-25.059,1,0.0363,0.977,0.924,0.0828,0.0919,84.458,484893,4,classical
"Nordlandsbilleder (Pictures from Nordland) Suite No. 1, Op.5: IV. Mot fedrenes fjell (Towards the mountains of my forefathers)",David Monrad Johansen,1SMrYfZFJoVw7Jc8K9F4T7,0.48,0.00514,8,-38.974,1,0.0483,0.965,0.801,0.0616,0.555,78.211,112093,4,classical
"Flute Sonata in E-Flat Major, BWV 1031: II. Siciliano (Arr. I. Friedman for Piano)",Johann Sebastian Bach,4jKRbb6xgqvZ0Zp7QrFLVV,0.359,0.0299,7,-30.533,0,0.043,0.995,0.934,0.0828,0.159,73.144,132760,4,classical
…And At The Hour Of Death,Víkingur Ólafsson,1gU5jNTPxkrF52O7vUTWzR,0.484,0.0111,0,-36.334,1,0.0384,0.995,0.878,0.0556,0.2,121.708,152933,4,classical
Symphony No. 5 in B-Flat Major: I. Adagio - Allegro,Anton Bruckner,4DcQ5gvYq9zhmHduXXg3Ey,0.122,0.0457,1,-18.855,1,0.038,0.959,0.574,0.0854,0.0485,70.294,1221000,4,classical
Troilus and Cressida: Act II Scene 2: The Storm,William Walton,3QUShBbj1UqfpwElf4C2Ol,0.188,0.456,2,-14.81,0,0.0523,0.905,0.912,0.146,0.0372,139.503,181440,3,classical
El Train,Branford Marsalis,1cOnrBN7UlDrfKTrS6At6i,0.85,0.15,8,-16.64,1,0.0433,0.32,0.91,0.185,0.732,137.858,72773,4,classical
Skalitz 1403,Jan Valta,1GraDYg4bSZYIV7AOqc1ls,0.184,0.238,9,-12.002,1,0.0406,0.924,0.918,0.109,0.0425,122.47,141000,4,classical
Ashokan Farewell,Jay Ungar,43JiVtB9jSv89httTl3Hjb,0.458,0.0494,9,-20.077,1,0.0451,0.994,0.919,0.0932,0.146,140.285,292947,4,classical
The Return,David Wenngren,5wlUjXNwN62wxhAZWddA6B,0.253,0.00209,3,-37.859,1,0.0344,0.994,0.913,0.109,0.0707,65.125,138228,3,classical
Waves,Vetle Nærø,3p6PUYuD5JbhR33oukJBzB,0.194,0.00359,6,-28.617,0,0.0375,0.976,0.936,0.117,0.106,163.177,276316,3,classical
Requiem - Herbert Howells: III. Requiem Aeternam (I),Dale Warland Singers,6uM2elLuQMKe47EV5yjJKT,0.0814,0.00578,4,-41.421,0,0.0402,0.981,0.907,0.0758,0.0303,83.058,203293,4,classical
"St. Matthew Passion, BWV 244 / Part Two: No.39 Aria: ""Erbarme dich"" (Arr. For Oboe d’amore, Violin, Strings And Continuo)",Johann Sebastian Bach,4eUrGbTmY6XMhxrwwKt6I7,0.144,0.119,4,-19.322,0,0.0447,0.907,0.296,0.135,0.0618,86.658,405573,3,classical
"Berceuse for Violin and Orchestra, Op. 16",Gabriel Fauré,1QmqJpEhu48vGity943LEb,0.231,0.0768,2,-25.658,1,0.0508,0.944,0.149,0.0983,0.1,113.69,256600,4,classical
England (The Industrial Era),Geoff Knorr,697Keoq5gB7W3xui3vBpG4,0.169,0.138,2,-13.633,1,0.0413,0.946,0.917,0.108,0.0382,126.131,238919,3,classical
Carmina Burana: I. O Fortuna,Carl Orff,0qFZYO72iBOhW7X6KbL44Q,0.339,0.0937,2,-20.267,1,0.0394,0.931,0.293,0.252,0.458,123.048,167640,3,classical
"Lady Macbeth of Mtsensk District / Act 1: Akh, ne spítsya ból'se, popróbuyu",Dmitri Shostakovich,09jDBvTUEc36D1AJSjuhff,0.107,0.00664,7,-31.613,0,0.0438,0.907,0.000215,0.068,0.0383,171.596,343333,4,classical
"Tosca / Act 2: ""Vissi d'arte, vissi d'amore""",Giacomo Puccini,1bqrhbmSzItIFGal27ErSU,0.246,0.147,8,-20.715,1,0.0454,0.988,0.0148,0.425,0.0391,75.109,285733,3,classical
"Don Giovanni, ossia Il dissoluto punito, K.527 / Act 2: ""Don Giovanni, a cenar teco m'invitasti""",Wolfgang Amadeus Mozart,4uxvvTbmuTKJky7w2LVXTW,0.215,0.262,7,-13.525,0,0.0425,0.976,0.445,0.288,0.0922,75.554,391747,4,classical
"Six Ländler, K.606",Wolfgang Amadeus Mozart,05StcUnz0wCqz5Hqlp3AZR,0.407,0.113,10,-21.792,1,0.0474,0.698,0.186,0.196,0.274,143.294,316500,4,classical
Ave,Pablo Nouvelle,1uIjVysHAMBXEr8Arx7tfT,0.587,0.0877,7,-23.077,0,0.0428,0.952,0.931,0.115,0.0922,159.801,247600,4,classical
J'ai perdu mon corps,Dan Levy,5JtAPiIDccjGa7WSqsc7Iv,0.485,0.247,5,-15.562,0,0.0347,0.971,0.959,0.137,0.289,140.025,164200,4,classical
I'm Not a Hero,Hans Zimmer,56pKYnSA0CyayMJWcEU5kH,0.3,0.289,10,-17.109,1,0.0557,0.688,0.683,0.0772,0.0492,129.673,394440,4,classical
Someone Here,Mattia Vlad Morleo,35e9erjKIt1fmYBhcOprXC,0.355,0.0614,1,-27.314,0,0.0374,0.994,0.878,0.0979,0.16,112.419,179188,4,classical
"Violin Sonata No. 3 in C Major, BWV 1005: III. Largo",Johann Sebastian Bach,2IBDWA85qEq5hpTI7mxjM7,0.2,0.0439,5,-23.054,1,0.0478,0.989,0.0532,0.0458,0.229,96.013,236827,4,classical
À l'ombre du figuier,Dominique Charpentier,4N1OWWEGVQCKq8tppVEozG,0.153,0.0191,9,-25.451,0,0.0403,0.992,0.939,0.0856,0.0819,59.826,168000,4,classical
"Concerto 5 in A Minor, Op. 7: I. Vivace",Jean-Marie Leclair,0NzwOWLYCkYZ0pp71inS5k,0.436,0.21,1,-16.959,0,0.0433,0.858,0.00285,0.322,0.534,125.61,331400,3,classical
Aloy's Theme (feat. Julie Elven) - Part 1 - Motherland,Joris de Man,14Raww1VcizsEpQQpbEqbd,0.0861,0.261,9,-19.117,0,0.0479,0.644,0.883,0.11,0.0392,169.147,151125,5,classical
"Piano Trio No. 1 in D Minor, Op. 32: III. Elegie: Adagio",Anton Arensky,3YO3mDo6aMqgMWf6pIi7mr,0.211,0.0117,7,-35.214,0,0.0412,0.987,0.568,0.0991,0.0672,90.447,308200,1,classical
"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato",Edvard Grieg,0QTaXZRWdzfPdssiQThdCL,0.312,0.0465,9,-26.438,0,0.0378,0.981,0.9,0.0872,0.0371,130.303,766213,3,classical
"Schumann: Cello Concerto in A Minor, Op. 129: II. Langsam (Live)",Robert Schumann,1KpJAkx3pSMTJNSmwRIbdp,0.197,0.0284,5,-27.474,1,0.0488,0.98,0.871,0.129,0.0391,82.731,245080,4,classical
"Scenes From ""Elegy For Young Lovers"" - German Version By L. Landgraf With The Collaboration Of W. Schachteli & H.W. Henze: Ah! Schnee fällt aufs Blütenmeer",Hans Werner Henze,32FTr9lFTv5fj4ITjJYkiF,0.218,0.0492,9,-23.062,0,0.0541,0.97,0.000838,0.272,0.0386,75.375,570000,3,classical
Tre Laude Dolce: I,Gavin Bryars,48Xjdp3UAOwjTqD6WP9usA,0.107,0.0227,0,-25.521,1,0.0557,0.964,0.679,0.106,0.073,170.713,386253,4,classical
Hide And Seek,Time For Three,5Q0G6qE1s2lHXbTYTwRHD0,0.241,0.213,7,-12.105,1,0.0387,0.438,0.509,0.0892,0.119,121.827,360787,4,classical
"Quelque Part, Parfois",REYN,1RWxd1knHYMwGKdbb241an,0.297,0.0805,0,-23.362,0,0.0343,0.927,0.884,0.0966,0.259,100.618,157120,4,classical
"Montero: Winter (Improvisation after the second movement of Vivaldi's Violin Concerto, Op. 8 No. 4, RV 297)",Gabriela Montero,6FqBethNJYBG8pDK3HeRNA,0.319,0.0278,3,-26.752,1,0.0379,0.995,0.896,0.0945,0.0384,67.295,309573,3,classical
The Archery Affair,George Bruns,7qHs4ZARJCiRZmGqWEmv0t,0.738,0.387,7,-9.313,1,0.051,0.693,0.872,0.184,0.636,120.113,113680,4,classical
"Good Night, Dear Heart",Dan Forrest,5t3gdEk2Bhq5nX5PV8ZOUs,0.177,0.0616,11,-27.838,1,0.0376,0.993,0.264,0.11,0.0341,125.583,239167,5,classical
"Alexander Nevsky, Op. 78: V. The Battle On Ice",Sergei Prokofiev,5kMynFPblo5lJuO48j9OvO,0.224,0.265,1,-20.218,1,0.0582,0.569,0.683,0.119,0.0688,116.096,724000,4,classical
Above All,Norman Dück,5tqYD8BloQ3CiOuhucJlfw,0.479,0.0455,9,-25.444,0,0.0614,0.995,0.964,0.0967,0.174,68.29,124235,4,classical
Concerto Caboclo: II. Moda di viola. Adagio,Paulo Bellinati,1mKyd8lD16mbV3XvEHPSCY,0.188,0.0766,4,-22.764,1,0.0374,0.971,0.886,0.122,0.0406,73.537,350440,4,classical
A Flock Descends Into The Pentagonal Garden,Toru Takemitsu,0dv5IADhMkI6ZJuSC2gtJ2,0.0619,0.083,4,-25.543,0,0.0452,0.935,0.651,0.086,0.0261,61.525,774707,4,classical
Bogoróditse Devo,Chorus Angelicus and Gaudeamus,11y0sLoQAVHEoVMbRxIXJP,0.0714,0.0565,5,-23.991,1,0.0511,0.995,0.68,0.089,0.0343,77.857,195533,1,classical
She Keeps to Herself,Alstad,2F4AGG1MBVpmX59XlrT6wI,0.291,0.0182,7,-30.257,0,0.0414,0.995,0.929,0.0886,0.0779,129.616,137854,5,classical
"Symphony in D Minor, M. 48: II. Allegretto",César Franck,2T53RUcVI8W6u0CShRr9Ot,0.143,0.0178,10,-29.009,1,0.0387,0.918,0.805,0.0915,0.0394,141.789,564933,1,classical
Spiral,Rob Simonsen,1dUJRgcJtUxNfTWVEkshUb,0.0626,0.079,6,-30.41,0,0.0425,0.906,0.931,0.0825,0.0347,65.558,173867,5,classical
Turandot / Act 3: Nessun dorma!,Giacomo Puccini,2JKNdozl7hsO6sf9k5xMvK,0.242,0.356,2,-13.189,1,0.046,0.971,0.0306,0.161,0.152,89.205,402040,4,classical
"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air on the G String",Johann Sebastian Bach,2y2kAg83HGNENDiCR3wkPU,0.0616,0.116,11,-24.11,0,0.0432,0.193,0.88,0.113,0.0681,52.553,349399,4,classical
"Ravel / Arr. Grainger: Miroirs, M. 43: V. La vallée des cloches",Maurice Ravel,4mnbrrduAIy9ZyNoi4byOU,0.0905,0.00523,1,-28.178,1,0.0412,0.979,0.879,0.0615,0.0307,71.001,327933,3,classical
Super Mario Galaxy: Gusty Garden Galaxy,Koji Kondo,05XPxcgHp4I4CFlOhMnskS,0.249,0.316,1,-14.587,1,0.0368,0.792,0.963,0.294,0.32,153.897,229777,4,classical
"Violin Concerto No. 11 in D Major, Op. 23: III. Rondo allegretto",Pierre Rode,6vgqazauJs3B2Nn4qiYg4S,0.492,0.271,2,-16.405,1,0.0453,0.931,0.46,0.0965,0.548,120.662,357507,4,classical
The Confession,Danny Bensi,4kgyVzgnwXjI7RgYQrEapn,0.344,0.016,2,-27.588,0,0.0415,0.6,0.932,0.101,0.0384,113.175,167801,4,classical
"Cello Suite No. 2 in D Minor, BWV 1008: IV. Sarabande",Johann Sebastian Bach,3MBezC01DmYxEP8RZDUG6C,0.257,0.0119,1,-25.552,0,0.0423,0.987,0.885,0.109,0.0751,96.862,243880,3,classical
Largire nunc mitissime,Jacob Obrecht,7wTlG1agEWoVQ3QWxxTbVo,0.154,0.226,0,-18.161,1,0.0492,0.959,0.00224,0.0772,0.138,95.398,83968,4,classical
"Ma mère l'oye, M. 62: Apothéose. Le jardin féerique",Maurice Ravel,32Icp7aedxQEHmvPPGrOFd,0.195,0.00736,0,-28.34,1,0.0355,0.867,0.738,0.0786,0.0382,42.313,214853,4,classical
Tomb Raider Theme,Royal Philharmonic Orchestra,2dEmQ9nsLbLaztypZxG78f,0.0775,0.0605,5,-25.288,1,0.0433,0.976,0.948,0.0933,0.0395,68.111,193840,3,classical
"12 Études, Op. 10: No. 3 in E Major ""Tristesse""",Frédéric Chopin,2SZVGupkjNHEqsCDXbzko2,0.396,0.0931,4,-23.473,1,0.051,0.995,0.885,0.0636,0.0399,124.352,231547,4,classical
Entreat Me Not To Leave You,Salt Lake Vocal Artists,4aG6uReXSuarutwzWsei3X,0.111,0.176,10,-17.581,0,0.0435,0.993,0.717,0.0936,0.0373,78.999,408987,4,classical
Oh Endless Day,Philip Daniel,7gqehJjwPZxAkMFEsxMAYr,0.328,0.0154,3,-30.098,1,0.0436,0.994,0.934,0.117,0.308,96.264,287015,4,classical
A Glorious Dawn,Carl Sagan,2aBpM2g1EsuNcSjsUqcOeH,0.678,0.464,6,-10.469,0,0.051,0.929,0.00347,0.0975,0.391,93.062,211250,4,classical
The Last of Us Part II,Gustavo Santaolalla,0NsG1b9koK74vTJ2VJUJQU,0.451,0.0457,2,-18.026,0,0.0423,0.904,0.783,0.102,0.128,128.598,172560,3,classical
"Goldberg Variations, BWV 988: Aria da capo - 1981 Version",Johann Sebastian Bach,1aTpzY2ggWHhPi8p2f56u1,0.436,0.00518,7,-36.593,1,0.067,0.995,0.932,0.0788,0.275,135.286,224133,5,classical
Frühlingsglaube (Arr. Franz Liszt),Franz Schubert,2EAgTVB2EdsMdqaqOk062L,0.227,0.00482,8,-36.351,1,0.036,0.993,0.912,0.157,0.0731,70.684,216284,5,classical
"Mazurka brillante, S. 221",Franz Liszt,0XBEfBdPRDTMC71xg5M00U,0.467,0.0388,9,-27.418,1,0.0412,0.993,0.909,0.0929,0.275,137.099,292973,5,classical
Time's Arrow: The void - Explosive exposition (excerpt),Anthony Payne,1dB2obC77ibQbOKIdO8DEw,0.175,0.343,2,-20.787,1,0.0472,0.808,0.853,0.0947,0.0585,79.907,219560,4,classical
Despacito,Ramon Ayala,3vqyauyYbp9MqUwrCEmWJ0,0.642,0.491,2,-7.21,1,0.0497,0.831,0.809,0.274,0.517,91.028,146195,4,classical
"Symphony No. 4 in A Major, Op. 90 ""Italian"": Symphony No. 4 in A Major, Op. 90 ""Italian"": IV. Presto and Finale. Saltarello",Felix Mendelssohn,75stAKvskB3uVgJiz2ymcH,0.418,0.144,4,-21.777,0,0.0381,0.918,0.675,0.124,0.3,100.183,320243,4,classical
Alicia,Erik Söderlind,0viMyHxBFaOE0pHu6wtwzk,0.416,0.103,8,-19.699,1,0.039,0.979,0.928,0.111,0.113,131.156,178973,3,classical
Flow,Anja Lechner,4kPjycSu2K6IAlVVu5TuwP,0.249,0.0387,1,-25.66,0,0.0453,0.992,0.907,0.0747,0.0511,117.595,380133,4,classical
In C with Canons and Bass (Nico Muhly Remix),Terry Riley,7BpaJerjwq1LCvInJevW74,0.802,0.538,0,-12.743,1,0.0546,0.854,0.892,0.192,0.136,125.989,461093,4,classical
"Trumpet Concerto in E Flat, H.VIIe/1: 3. Allegro",Franz Joseph Haydn,0VEJTocBjyYNSOCndnTS2Z,0.54,0.189,3,-19.016,1,0.0417,0.972,0.908,0.0499,0.51,138.606,266507,4,classical
"Symphony in D, H.I No.6 - ""Le Matin"": 1. Adagio - Allegro",Franz Joseph Haydn,1ZZO2cU9xSbJrtBclJA3wU,0.374,0.251,2,-14.249,1,0.0348,0.964,0.884,0.166,0.236,133.837,349267,3,classical
"Hekla, Op. 52",Jón Leifs,47q9Pkm5ItPzU5OYO7DllX,0.29,0.633,5,-11.65,0,0.133,0.479,0.873,0.134,0.0364,115.084,557333,4,classical
Wish You Were Gay (Piano Arrangement),The Theorist,6vDWR31IObEwtpI6lCmQtB,0.655,0.0914,7,-16.194,1,0.0939,0.962,0.842,0.155,0.638,119.782,216580,4,classical
"Mazurka in A Minor, Op. 17 No. 4",Frédéric Chopin,6xpxh32vZI09GIVUc9j801,0.157,0.00296,9,-42.117,0,0.0405,0.991,0.852,0.0866,0.0393,172.639,294373,4,classical
"Symphony No. 2 in E Minor, Op. 27: III. Adagio",Sergei Rachmaninoff,2uUBR5GPnWPGnslVkM1Blw,0.107,0.0404,9,-25.179,1,0.0433,0.922,0.927,0.105,0.0322,83.107,951120,3,classical
Young Person's Guide To The Orchestra,Benjamin Britten,0w4LgJ5G1Xz5jLS3HX8oyq,0.218,0.117,0,-18.585,1,0.0489,0.94,0.861,0.15,0.0599,77.009,1050893,4,classical
Space Station,Nick Cave,7yeLDO8LYVCvIFYM7vlJ4F,0.281,0.0284,5,-28.816,1,0.0529,0.98,0.912,0.104,0.0337,127.149,256608,1,classical
La Valse d'Amélie,Yann Tiersen,17kTjPCSx2WsrWDuvvUDt8,0.246,0.0833,9,-25.533,0,0.0488,0.992,0.915,0.0883,0.161,92.413,158547,3,classical
Sol And Luna - Piano Version,Joep Beving,6HQQYlpcguN2OfCvgyR9Hy,0.367,0.047,1,-26.199,0,0.0422,0.992,0.935,0.109,0.0446,90.848,265628,3,classical
Awakening,Otto Wahl,0sDqqcELNvGWI5u8mBxESD,0.429,0.0541,10,-26.759,0,0.0411,0.995,0.928,0.114,0.0569,122.311,180774,1,classical
"Viola d'amore Concerto in A Minor, RV 397: I. Vivace",Antonio Vivaldi,73WeT74sA6tnCl9VtgPbq4,0.487,0.19,8,-17.655,0,0.0476,0.929,2.39e-05,0.105,0.696,139.432,190030,3,classical
"Turandot, Act III: ""Nessun dorma""",Giacomo Puccini,5YZqu5QhJA78iB888rvpQr,0.245,0.23,2,-11.959,1,0.036,0.895,4.58e-05,0.117,0.098,73.73,172667,3,classical
"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",Ludwig van Beethoven,0rG7ulopZcEhcHnyOQuQpL,0.287,0.00376,8,-33.258,1,0.0494,0.995,0.915,0.134,0.0692,169.942,343013,3,classical
"Symphony No. 9 in D Minor, WAB 109: II. Scherzo. Bewegt, lebhaft - Trio. Schnell - Live",Anton Bruckner,4uWD7kXduwnN67XlUC4CSZ,0.36,0.0869,6,-20.99,0,0.0349,0.957,0.744,0.0973,0.0561,98.817,649987,4,classical
"Three Million Light Years From Home - From ""E.T. The Extra-Terrestrial"" Soundtrack",John Williams,6jOiH3fshQ8TMHRb0qTBKv,0.0639,0.047,4,-29.631,0,0.0423,0.205,0.841,0.321,0.0333,67.094,178640,4,classical
Apanhei-te Cavaquinho,Ernesto Nazareth,5gWX1nfyHbCo5o7vsDBxqB,0.681,0.205,7,-20.436,1,0.0603,0.995,0.00103,0.189,0.474,109.975,150667,4,classical
Now I'm Scared,Peter Gregson,4CJLB70IYaljarme10H3P2,0.129,0.128,3,-18.395,0,0.0386,0.0294,0.904,0.102,0.0348,88.779,199798,4,classical
"24 Préludes, Op. 28: No.15 in D flat major - Sostenuto",Frédéric Chopin,5xXjqFnvQbxZglR1sGm0Yc,0.36,0.0177,1,-23.79,1,0.0432,0.992,0.895,0.127,0.0384,70.353,339947,4,classical
"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",Ludwig van Beethoven,5DkgNo6c0NuqGJNpX00ERt,0.288,0.00228,1,-42.807,0,0.0405,0.995,0.898,0.172,0.156,70.372,362573,3,classical
Transition,Elora Bonilla,00Jh6031MKpE5nunLJzvyM,0.0749,0.173,8,-18.872,1,0.0461,0.957,0.967,0.107,0.0373,175.65,175171,5,classical
"Sonate pour clavier et violon in B-Flat Major, KV 454: III. Allegretto",Wolfgang Amadeus Mozart,79kUp5sLdWLFRKPQ0vIjVp,0.464,0.166,10,-19.261,1,0.0543,0.951,0.0811,0.075,0.58,77.645,443133,4,classical
"Sonata for 2 pianos in D, K.448: 1. Allegro con spirito",Wolfgang Amadeus Mozart,5i7bLnNE0R3m1MNUY7UsqT,0.377,0.173,9,-21.377,1,0.0329,0.991,0.909,0.103,0.558,132.187,500500,4,classical
"Missa ""Mille Regretz"": Kyrie (Morales)",The Hilliard Ensemble,1omsyJE5XdrSnvdr6StBZb,0.103,0.239,11,-19.737,1,0.0391,0.992,0.6,0.15,0.0373,90.341,294493,4,classical
Symphony No. 5 in C-Sharp Minor (arr. J. Gribben for piano),Gustav Mahler,2fbrAyrmSQzbDaUTWb668R,0.45,0.0031,5,-24.947,1,0.0586,0.994,0.934,0.0787,0.0582,70.53,599453,4,classical
"Piano Sonata No. 54 in G Major, Op. 37 No. 1, Hob. XVI:40: II. Presto",Franz Joseph Haydn,1G0Xg6IcCaMiUjlL3RYHVm,0.557,0.152,7,-24.6,1,0.0622,0.995,0.878,0.188,0.607,81.782,186600,4,classical
"Grandes Etudes de Paganini, S141: No.3 in G sharp minor (""La Campanella"") - Live At The Royal Albert Hall/2012",Franz Liszt,2mM0jOwp6OnJOwFr1TmgMg,0.358,0.255,8,-21.766,1,0.0418,0.963,0.902,0.121,0.552,112.317,251947,3,classical
Piano Sonata No.4 D.537 II. Allegretto quasi andantino,MIKI HARASAWA,6B4mCnC98F0Fwctzi9mFbG,0.486,0.0296,0,-27.411,1,0.046,0.992,0.863,0.107,0.315,124.434,393053,4,classical
"An der schönen blauen Donau, Walzer, Op. 314",Johann Strauss II,7Lq7lV5MVDduhkRmqP9W4s,0.269,0.0833,2,-18.492,1,0.0347,0.973,0.908,0.0673,0.106,94.013,654107,4,classical
Je ne me consolerai jamais,Eleni Karaindrou,54QwBXgWIh02G4b7nmzcrb,0.158,0.0291,4,-22.658,0,0.0481,0.974,0.893,0.0989,0.0376,84.435,81200,4,classical
"Winter Fragments pour ensemble instrumental, sons de synthèse et dispositif électronique",Tristan Murail,1Gfqe7TAKklmuZf6hxsH6h,0.188,0.101,6,-21.873,1,0.0442,0.855,0.426,0.0694,0.0355,83.134,855000,4,classical
"Goldberg Variations: Aria (Arr. for Jazz Trio from Goldberg Variations, BWV 988)",Jacques Loussier Trio,1Q66Dy3nUBkuWb4CcUCVpu,0.422,0.224,7,-18.816,1,0.0398,0.931,0.772,0.0723,0.363,128.335,148200,4,classical
"Chopin: Nocturne No. 21 in C Minor, Op. Posth.",Frédéric Chopin,4enYj5VBLp4qYox1BS6G3k,0.38,0.00921,5,-32.795,0,0.0422,0.993,0.902,0.0852,0.149,63.037,225267,4,classical
O Virtus Sapiente,Hildegard von Bingen,6S2hqgDhJ0jAJcCfWNo2Hm,0.0906,0.00555,4,-37.65,1,0.0603,0.949,0.983,0.106,0.0348,57.238,271581,4,classical
Coziness,The Masked Pianoman,7hGdGIg5Q7E1ojq7zWIbft,0.487,0.0383,5,-24.883,1,0.0467,0.987,0.933,0.0942,0.24,67.829,120504,4,classical
"L'heure espagnole, Comédie en un acte, M.52 - Poème de Franc-Nohain: Oh! la pitoyable aventure! (Scenes XVII-XIX)",Maurice Ravel,7eo3RYT3Hn2G2L3lKwijua,0.285,0.135,2,-19.17,0,0.0651,0.968,0.00923,0.21,0.135,147.095,171200,3,classical
"The Gadfly Suite, Op. 97a: 10. Nocturne - Live",Dmitri Shostakovich,33OWkMjTtoUJ3ERYyu11tM,0.124,0.0632,9,-25.258,0,0.0521,0.967,0.932,0.108,0.0361,82.475,303371,4,classical
"Solfeggio No. 1 in C Minor, Wq. 117/2, H. 220",Carl Philipp Emanuel Bach,5CkH1gAVbkhFCzxOgNtK0v,0.276,0.197,5,-24.951,0,0.056,0.992,0.919,0.1,0.4,75.641,58227,4,classical
"Pachelbel: Canon and Gigue in D Major for 3 Violins and Continuo, P. 37: I. Canon (Orchestral Version)",Johann Pachelbel,5x3TUfYzgZIdt0Kaop64ss,0.13,0.158,2,-16.132,1,0.035,0.748,0.924,0.1,0.0998,85.031,302093,4,classical
La Javanaise,Serge Gainsbourg,0ZwTYrloytuw2s9jTvRy1p,0.36,0.0322,0,-25.855,1,0.0373,0.993,0.911,0.101,0.104,126.272,203360,3,classical
Fantasía para un gentilhombre for Guitar and Small Orchestra: III. Danza de las hachas (Allegro con brio),Joaquín Rodrigo,2f4qJpe7F6mWDz9khS7JGc,0.702,0.0566,0,-22.01,1,0.0616,0.955,0.929,0.109,0.483,120.983,125000,4,classical
Duet,Steve Reich,7DTatnBoBeGUMxYmUQXK3b,0.504,0.157,5,-19.683,1,0.0427,0.791,0.0683,0.247,0.349,139.928,296238,1,classical
This Is Gonna Be Good,Randy Newman,4aLwn0jWTr8TKhzypCToNF,0.133,0.205,0,-14.375,1,0.0362,0.622,0.31,0.388,0.0747,92.354,200053,1,classical
Fljótavík,Georg Holm,6hkOAdgduiWe3jCV3PjPKJ,0.141,0.137,8,-15.424,1,0.0431,0.948,0.562,0.0612,0.0353,85.479,248693,4,classical
"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",Johannes Brahms,1Oo7XEqkrwifJn17aA0ocF,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,378733,4,classical
Star Trek Picard Main Title,Jeff Russo,5MmDJdcigaEtIqwr37v19Q,0.221,0.282,2,-12.881,1,0.0368,0.399,0.87,0.0657,0.0335,113.569,103467,4,classical
Tramlines,Neil Cowley,10BepUUYRLzp0QV2NoEDAB,0.234,0.0129,2,-29.399,0,0.029,0.985,0.925,0.105,0.152,68.011,226669,4,classical
"Die Gitarrenprobe (Arr. After Jesus bleibet meine Freude, BWV 147) - Arr. By Gilvan De Oliveira",Johann Sebastian Bach,21Lig0KA3GHOQiT2KITjau,0.641,0.327,7,-16.848,1,0.0486,0.928,0.94,0.1,0.902,99.248,197933,1,classical
Farewell,Alan Menken,2ooCD26N7uKXqhkc6iUvMW,0.0864,0.061,3,-18.843,1,0.0448,0.969,0.92,0.109,0.0893,170.032,288200,4,classical
"Elégie in C Minor, Op. 24 (Arr. Parkin)",Gabriel Fauré,4QfYHdV8hMoyS9qKUct98q,0.115,0.0422,8,-24.137,1,0.0404,0.966,0.919,0.0896,0.037,87.855,455467,3,classical
Concertino bianco: 2. Con venerazione,Georgs Pelēcis,3yeEHZQ3ubZ0hYjbq6VpW7,0.0807,0.0114,0,-20.451,1,0.0461,0.824,0.69,0.1,0.0556,79.737,385080,4,classical
"Préludes / Book 1, L.117: 1. Danseuses de Delphes",Claude Debussy,5BWcP5slHUid88ERsxEN4a,0.606,0.00367,5,-30.117,1,0.0892,0.994,0.887,0.0737,0.0551,130.925,188000,4,classical
Boris Godounov - Moussorgsky after Pushkin and Karamazin/Version 1872 - Prologue - Picture 2: Long live Tsar Boris Feodorovich,Modest Mussorgsky,1FedEIGRWkQPmveLJLoLmO,0.195,0.41,7,-15.794,1,0.0707,0.87,0.092,0.0809,0.116,105.317,246333,3,classical
Tevot,Thomas Adès,7nanZ8RwpRKvhMFZJNpzPR,0.154,0.142,2,-18.992,1,0.0358,0.888,0.68,0.177,0.0312,90.503,1342267,4,classical
McQueen and Sally,Randy Newman,0NBqxJf4RuAdZjpu1Hy9m9,0.364,0.329,2,-13.913,1,0.0393,0.452,0.842,0.153,0.0786,120.049,120267,4,classical
"6 Impromptus, Op. 5: Impromptu VI",Jean Sibelius,1juisCcrVdwoLbDWyVvNrX,0.448,0.0052,4,-36.512,1,0.0564,0.995,0.88,0.0698,0.0398,62.171,369027,4,classical
"Etudes, Op. 2: II. Moderato",Sergei Prokofiev,0ObfzRscbTwKrkI8kiaGEE,0.217,0.0589,4,-28.101,0,0.0329,0.985,0.94,0.0844,0.0386,135.506,177000,3,classical
"13 Pieces for Piano, Op.76: 2. Etude",Jean Sibelius,4KEiSfnnR70F0Iz5Y9Hh3Y,0.425,0.0333,7,-28.34,0,0.0388,0.971,0.9,0.106,0.477,122.039,168787,4,classical
Dappled Light,Luke Howard,5bhbv1xIbk0SbfQ2MEXe8F,0.222,0.0456,10,-20.891,0,0.0385,0.993,0.964,0.231,0.0881,128.662,251573,4,classical
